#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A42360
#Date Time: 2019-12-04 13:34:20.495

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
560,0.5594887212252646,0.5594912314079293,0.001675960640361085,-0.03187432730465387,0.03190563274908921,0.001413032199077084
565,0.5592110343054577,0.5592130884548658,0.001515721035356916,-0.032474724502316,0.03247759966296408,0.0004321439186738229
570,0.5586014776521643,0.5586020450738,0.0007961943536680329,-0.03251151132002451,0.03251247011518498,0.0002496891641922874
575,0.5584511203443447,0.5584512182406294,0.0003306668697769856,-0.03246745797042299,0.0324708421538746,0.0004687889937526571
580,0.558420868273405,0.5584208847226895,0.0001355405401583125,-0.03248744093312883,0.0324895519392905,0.000370360408690031
585,0.5583639763191012,0.5583641633103421,0.0004569664899620216,-0.0324928908320486,0.03249469528275244,0.0003424425433660404
590,0.5583373364357345,0.5583376083064228,0.0005509910854729395,-0.03241977135487484,0.03242562080288774,0.0006158812793871352
595,0.557097904574073,0.5571007260874749,0.00177305565307585,-0.03217815916943134,0.03219632083043487,0.001081271234724261
600,0.5550312817577944,0.5550322670616555,0.001045824997797888,-0.03232666891499531,0.03233745528447027,0.0008351593473068026
605,0.5547088940167404,0.554708939013682,0.0002234288396186397,-0.03220313787281361,0.03222010228732012,0.001045419796040152
610,0.5546714175706503,0.5546715853469968,0.0004314180716016815,-0.03235119346013433,0.03236070267529671,0.0007844484329273767
615,0.5542939439690692,0.5542952080494101,0.001183784519217459,-0.03232939386445526,0.03234003915314017,0.0008297136756631414
620,0.5531303680464844,0.5531334000448871,0.001831444779505082,-0.03250242815515823,0.03250369417542127,0.000286878141545323
625,0.5528422960873965,0.5528453887199457,0.001849185156987758,-0.03216044699794213,0.03217944696590139,0.001105647287277085
630,0.5513337562514147,0.5513347125664003,0.001026887715258297,-0.03243248778568763,0.03243764432198862,0.0005783642373633241
635,0.5509752466345919,0.5509754066870391,0.0004199641400550548,-0.03246246222974651,0.03246601990059518,0.0004806185266209452
640,0.5507616760442281,0.5507624931783829,0.0009487323162642345,-0.03232121901607544,0.03233228692765237,0.0008459191964482931
645,0.5494025904691577,0.5494056558170357,0.001835273690701756,-0.03221176687943658,0.03222831362149224,0.001032605147235376
650,0.5477685271149664,0.5477698458621639,0.001201972631679098,-0.03175760863612163,0.03179325673203209,0.001505146950921862
655,0.5474569759366327,0.5474590542581911,0.001508505103013547,-0.03219768797389375,0.03221491510313693,0.001053396524624784
660,0.547173419212003,0.5471739126151477,0.000734815949516168,-0.03230941090174929,0.03232108598601478,0.0008686578712580465
665,0.5454142838629517,0.5454174160719336,0.001848435247011932,-0.03193473035101476,0.0319636332959633,0.001358988920815959
670,0.5446494031439535,0.5446519170697892,0.001654818032855068,-0.03241068819000855,0.03241702984462861,0.0006411824994315366
675,0.5439924365287166,0.543993559451047,0.001105316117751915,-0.03239978839216889,0.03240671768848848,0.0006701219919213163
680,0.5436781762096816,0.5436783610733721,0.0004483443667529312,-0.03248017440123577,0.03248274489895898,0.0004086404729757665
685,0.5435485889804291,0.5435488462076242,0.0005288014298622247,-0.0325046989463748,0.03250583640172325,0.0002719312066335797
690,0.5421217748883225,0.5421248195063307,0.001816897529173135,-0.03252286527610739,0.03252307303905996,0.0001162503169772668
695,0.540127395823546,0.5401280450657676,0.0008374648704212243,-0.0325264985420539,0.03252722575218048,0.0002175033955573897
700,0.5398655122243665,0.5398657283779714,0.0004831022363669986,-0.0325292234915138,0.03252948289060745,0.0001299083117812187
705,0.5397901078087411,0.5397905592176502,0.0006980919013192041,-0.03253104012448706,0.03253155890431574,0.000183720341765758
710,0.5387863711863733,0.5387890790254101,0.001708186422789615,-0.03253421923219026,0.03253491895541431,0.0002133785067859032
715,0.5382314488701911,0.5382346043081475,0.001843019763872174,-0.03260597623463397,0.03261139339539219,0.0005943845350636046
720,0.5368434657945493,0.5368452331959364,0.001377548162203683,-0.03250515310461809,0.03250636879011604,0.0002811290884419974
725,0.536450188872339,0.5364509087467345,0.0008788367743583542,-0.03252559022556728,0.03252621359773585,0.0002013739904237519
730,0.5362442941805726,0.5362443873690542,0.0003161386483046007,-0.03252150280137744,0.03252184035671025,0.0001481746515005542
735,0.5358663690555473,0.5358674952395646,0.001098621683932963,-0.0325046989463748,0.03250588838248671,0.0002780754218361578
740,0.535222496620319,0.5352250266515907,0.00164568094268648,-0.03251741537718762,0.03251783026099337,0.0001642621996065976
745,0.5334127906452815,0.5334151224572082,0.001577226078154482,-0.03251514458597104,0.03251574078989409,0.0001969052284268831
750,0.5326817741848161,0.5326822821923183,0.000735671795234735,-0.03252740685854054,0.0325276145290741,0.000116232572900689
755,0.5325404473459503,0.5325405554237069,0.0003392810394863783,-0.03252468190908065,0.03252473385972537,5.813225514435594e-05
760,0.5321562008926557,0.5321573663671152,0.001113746079665042,-0.03248925756610208,0.03249126647757641,0.0003613033633431742
765,0.5304882732798736,0.5304914625744279,0.001839504527590395,-0.03251514458597104,0.03251568882488106,0.0001881284398852936
770,0.528956254224582,0.5289566828393959,0.0006733774000226542,-0.03240705492406193,0.03241364495246686,0.0006535826293601989
775,0.5286347695304022,0.5286354173712129,0.000827612671605753,-0.03249697825623843,0.0324987082331514,0.000335322288362773
780,0.5284537086282118,0.5284548923483325,0.001118518636217236,-0.03250787805407801,0.03250919911142087,0.0002930721535822637
785,0.5266801245289149,0.5266832858302948,0.001824828533174623,-0.0325260443838106,0.03252638201883745,0.0001482024889659794
790,0.5252655015699029,0.525265959800562,0.0006938196614995167,-0.03253830665638009,0.03253908272857752,0.0002247326246532857
795,0.5250252910961727,0.5250256573280732,0.0006201307576616285,-0.03254239408056993,0.03254340173178447,0.0002560933056532471
800,0.5238522331812148,0.5238551874562832,0.001759322565967984,-0.03252604438381059,0.03252679759994913,0.0002213568396075896
805,0.5223861365492722,0.5223886454830404,0.001619033888740203,-0.03252695270029723,0.03252765389877619,0.0002135794727906134
810,0.5214361312170668,0.5214361632340234,0.0001827281416119927,-0.03253649002340684,0.0325372668489228,0.0002248353948082286
815,0.5207037601862399,0.5207058386212224,0.001471224698821416,-0.0325414857640833,0.03254244200283105,0.000249470987467824
820,0.5192534668749171,0.5192665300698082,0.003683257953313221,-0.03255556466962608,0.03255741841947054,0.0003474236351706597
825,0.5180966638040561,0.5180978357254757,0.001101970330492077,-0.03266047522383177,0.03266792641423493,0.0006976921666107985
830,0.5174464700405785,0.5174474199713328,0.0009915027211516688,-0.03286393811683679,0.03288138568236137,0.001071025604236323
