Taget:	Current:	Delta:	PWM:	pp:	ip:	dp:	Time: 			Initial	tcGoal	rtLow	rtHigh		kp	Ki	kd
50	50	0	44,105	0	44,105	0	735,93										
50	50	0	44,105	0	44,105	0	736,263										
50	50	0	44,105	0	44,105	0	736,596										
50	50	0	44,105	0	44,105	0	736,929										
50	50	0	44,105	0	44,105	0	737,262										
50	50	0	44,105	0	44,105	0	737,595										
50	50	0	44,105	0	44,105	0	737,928										
50	50	0	44,105	0	44,105	0	738,261										
50	50	0	44,105	0	44,105	0	738,594										
50	50	0	44,105	0	44,105	0	738,927										
50	50	0	44,105	0	44,105	0	739,26										
50	50	0	44,105	0	44,105	0	739,593										
50	50	0	44,105	0	44,105	0	739,926										
50	50	0	44,105	0	44,105	0	740,259										
50	50	0	44,105	0	44,105	0	740,592										
50	50	0	44,105	0	44,105	0	740,925										
50	50	0	44,105	0	44,105	0	741,258										
50	50	0	44,105	0	44,105	0	741,591										
50	50	0	44,105	0	44,105	0	741,924										
50	50	0	44,105	0	44,105	0	742,257										
50	50	0	44,105	0	44,105	0	742,59										
50	50	0	44,105	0	44,105	0	742,923										
50	50	0	44,105	0	44,105	0	743,256										
50	50	0	44,105	0	44,105	0	743,589										
50	50	0	44,105	0	44,105	0	743,922										
50	50	0	44,105	0	44,105	0	744,255										
50	50	0	44,105	0	44,105	0	744,588										
50	50	0	44,105	0	44,105	0	744,921										
50	50	0	44,105	0	44,105	0	745,254										
50	50	0	44,105	0	44,105	0	745,587										
50	50	0	44,105	0	44,105	0	745,92										
50	50	0	44,105	0	44,105	0	746,253										
50	50	0	44,105	0	44,105	0	746,586										
50	50	0	44,105	0	44,105	0	746,919										
50	50	0	44,105	0	44,105	0	747,252										
50	50	0	44,105	0	44,105	0	747,585										
50	50	0	44,105	0	44,105	0	747,918										
50	50	0	44,105	0	44,105	0	748,251										
50	50	0	44,105	0	44,105	0	748,584										
50	50	0	44,105	0	44,105	0	748,917										
50	50	0	44,105	0	44,105	0	749,25										
50	50	0	44,105	0	44,105	0	749,583										
50	50	0	44,105	0	44,105	0	749,916										
50	50	0	44,105	0	44,105	0	750,249										
50	50	0	44,105	0	44,105	0	750,582										
50	50	0	44,105	0	44,105	0	750,915										
50	50	0	44,105	0	44,105	0	751,248										
50	50	0	44,105	0	44,105	0	751,581										
50	50	0	44,105	0	44,105	0	751,914										
50	50	0	44,105	0	44,105	0	752,247										
50	50	0	44,105	0	44,105	0	752,58										
50	50	0	44,105	0	44,105	0	752,913										
50	50	0	44,105	0	44,105	0	753,246										
50	50	0	44,105	0	44,105	0	753,579										
50	50	0	44,105	0	44,105	0	753,912										
50	50	0	44,105	0	44,105	0	754,245										
50	50	0	44,105	0	44,105	0	754,578										
50	50	0	44,105	0	44,105	0	754,911										
50	50	0	44,105	0	44,105	0	755,244										
50	50	0	44,105	0	44,105	0	755,577										
50	50	0	44,105	0	44,105	0	755,91										
50	50	0	44,105	0	44,105	0	756,243										
50	50	0	44,105	0	44,105	0	756,576										
50	50	0	44,105	0	44,105	0	756,909										
50	50	0	44,105	0	44,105	0	757,242										
50	50	0	44,105	0	44,105	0	757,575										
50	50	0	44,105	0	44,105	0	757,908										
50	50	0	44,105	0	44,105	0	758,241										
50	50	0	44,105	0	44,105	0	758,574										
50	50	0	44,105	0	44,105	0	758,907										
50	50	0	44,105	0	44,105	0	759,24										
50	50	0	44,105	0	44,105	0	759,573										
50	50	0	44,105	0	44,105	0	759,906										
50	50	0	44,105	0	44,105	0	760,239										
50	50	0	44,105	0	44,105	0	760,572										
50	50	0	44,105	0	44,105	0	760,905										
50	50	0	44,105	0	44,105	0	761,238										
50	50	0	44,105	0	44,105	0	761,571										
50	50	0	44,105	0	44,105	0	761,904										
50	50	0	44,105	0	44,105	0	762,237										
50	50	0	44,105	0	44,105	0	762,57										
50	50	0	44,105	0	44,105	0	762,903										
50	50	0	44,105	0	44,105	0	763,236										
50	50	0	44,105	0	44,105	0	763,569										
50	50	0	44,105	0	44,105	0	763,902										
50	50	0	44,105	0	44,105	0	764,235										
50	50	0	44,105	0	44,105	0	764,568										
50	50	0	44,105	0	44,105	0	764,901										
50	50	0	44,105	0	44,105	0	765,234										
50	50	0	44,105	0	44,105	0	765,567										
50	50	0	44,105	0	44,105	0	765,9										
50	50	0	44,105	0	44,105	0	766,233										
50	50	0	44,105	0	44,105	0	766,566										
50	50	0	44,105	0	44,105	0	766,899										
50	50	0	44,105	0	44,105	0	767,232										
50	50	0	44,105	0	44,105	0	767,565										
50	50	0	44,105	0	44,105	0	767,898										
50	50	0	44,105	0	44,105	0	768,231										
50	50	0	44,105	0	44,105	0	768,564										
50	50	0	44,105	0	44,105	0	768,897										
50	50	0	44,105	0	44,105	0	769,23										
50	50	0	44,105	0	44,105	0	769,563										
50	50	0	44,105	0	44,105	0	769,896										
50	50	0	44,105	0	44,105	0	770,229										
50	50	0	44,105	0	44,105	0	770,562										
50	50	0	44,105	0	44,105	0	770,895										
50	50	0	44,105	0	44,105	0	771,228										
50	50	0	44,105	0	44,105	0	771,561										
50	50	0	44,105	0	44,105	0	771,894										
50	50	0	44,105	0	44,105	0	772,227										
50	50	0	44,105	0	44,105	0	772,56										
50	50	0	44,105	0	44,105	0	772,893										
50	50	0	44,105	0	44,105	0	773,226										
50	50	0	44,105	0	44,105	0	773,559										
50	50	0	44,105	0	44,105	0	773,892										
50	50	0	44,105	0	44,105	0	774,225										
50	50	0	44,105	0	44,105	0	774,558										
50	50	0	44,105	0	44,105	0	774,891										
50	50	0	44,105	0	44,105	0	775,224										
50	50	0	44,105	0	44,105	0	775,557										
50	50	0	44,105	0	44,105	0	775,89										
50	50	0	44,105	0	44,105	0	776,223										
50	50	0	44,105	0	44,105	0	776,556										
50	50	0	44,105	0	44,105	0	776,889										
50	50	0	44,105	0	44,105	0	777,222										
50	50	0	44,105	0	44,105	0	777,555										
50	50	0	44,105	0	44,105	0	777,888										
50	50	0	44,105	0	44,105	0	778,221										
50	50	0	44,105	0	44,105	0	778,554										
50	50	0	44,105	0	44,105	0	778,887										
50	50	0	44,105	0	44,105	0	779,22										
50	50	0	44,105	0	44,105	0	779,553										
50	50	0	44,105	0	44,105	0	779,886										
50	50	0	44,105	0	44,105	0	780,219										
50	50	0	44,105	0	44,105	0	780,552										
50	50	0	44,105	0	44,105	0	780,885										
50	50	0	44,105	0	44,105	0	781,218										
50	50	0	44,105	0	44,105	0	781,551										
50	50	0	44,105	0	44,105	0	781,884										
50	50	0	44,105	0	44,105	0	782,217										
50	50	0	44,105	0	44,105	0	782,55										
50	50	0	44,105	0	44,105	0	782,883										
50	50	0	44,105	0	44,105	0	783,216										
50	50	0	44,105	0	44,105	0	783,549										
50	50	0	44,105	0	44,105	0	783,882										
50	50	0	44,105	0	44,105	0	784,215										
50	50	0	44,105	0	44,105	0	784,548										
50	50	0	44,105	0	44,105	0	784,881										
50	50	0	44,105	0	44,105	0	785,214										
50	50	0	44,105	0	44,105	0	785,547										
50	50	0	44,105	0	44,105	0	785,88										
50	50	0	44,105	0	44,105	0	786,213										
50	50	0	44,105	0	44,105	0	786,546										
50	50	0	44,105	0	44,105	0	786,879										
50	50	0	44,105	0	44,105	0	787,212										
50	50	0	44,105	0	44,105	0	787,545										
50	50	0	44,105	0	44,105	0	787,878										
50	50	0	44,105	0	44,105	0	788,211										
50	50	0	44,105	0	44,105	0	788,544										
50	50	0	44,105	0	44,105	0	788,877										
50	50	0	44,105	0	44,105	0	789,21										
50	50	0	44,105	0	44,105	0	789,543										
50	50	0	44,105	0	44,105	0	789,876										
50	50	0	44,105	0	44,105	0	790,209										
50	50	0	44,105	0	44,105	0	790,542										
50	50	0	44,105	0	44,105	0	790,875										
50	50	0	44,105	0	44,105	0	791,208										
50	49,5	0,5	44,622	0,5	44,122	0	791,541										
50	49,5	0,5	44,639	0,5	44,139	0	791,874										
50	49,5	0,5	44,655	0,5	44,155	0	792,207										
50	49,5	0,5	44,672	0,5	44,172	0	792,54										
50	49,5	0,5	44,689	0,5	44,189	0	792,873										
50	49,5	0,5	44,705	0,5	44,205	0	793,206										
50	49,5	0,5	44,722	0,5	44,222	0	793,539										
50	49,5	0,5	44,739	0,5	44,239	0	793,872										
50	49,5	0,5	44,755	0,5	44,255	0	794,205										
50	49,5	0,5	44,772	0,5	44,272	0	794,538										
50	49,5	0,5	44,788	0,5	44,288	0	794,871										
50	49,5	0,5	44,805	0,5	44,305	0	795,204										
50	49,5	0,5	44,822	0,5	44,322	0	795,537										
50	49,5	0,5	44,838	0,5	44,338	0	795,87										
50	49,5	0,5	44,855	0,5	44,355	0	796,203										
50	49,5	0,5	44,872	0,5	44,372	0	796,536										
50	49,5	0,5	44,888	0,5	44,388	0	796,869										
50	49,5	0,5	44,905	0,5	44,405	0	797,202										
50	49,5	0,5	44,922	0,5	44,422	0	797,535										
50	49,5	0,5	44,938	0,5	44,438	0	797,868										
50	49,5	0,5	44,955	0,5	44,455	0	798,201										
50	49,5	0,5	44,972	0,5	44,472	0	798,534										
50	49,5	0,5	44,988	0,5	44,488	0	798,867										
50	49,5	0,5	45,005	0,5	44,505	0	799,2										
50	49,5	0,5	45,022	0,5	44,522	0	799,533										
50	49,5	0,5	45,038	0,5	44,538	0	799,866										
50	49,5	0,5	45,055	0,5	44,555	0	800,199										
50	49,5	0,5	45,072	0,5	44,572	0	800,532										
50	49,5	0,5	45,088	0,5	44,588	0	800,865										
50	49,5	0,5	45,105	0,5	44,605	0	801,198										
50	49,5	0,5	45,121	0,5	44,621	0	801,531										
50	49,5	0,5	45,138	0,5	44,638	0	801,864										
50	49,5	0,5	45,155	0,5	44,655	0	802,197										
50	49,5	0,5	45,171	0,5	44,671	0	802,53										
50	49,5	0,5	45,188	0,5	44,688	0	802,863										
50	49,5	0,5	45,205	0,5	44,705	0	803,196										
50	49,5	0,5	45,221	0,5	44,721	0	803,529										
50	49,5	0,5	45,238	0,5	44,738	0	803,862										
50	49,5	0,5	45,255	0,5	44,755	0	804,195										
50	49,5	0,5	45,271	0,5	44,771	0	804,528										
50	49,5	0,5	45,288	0,5	44,788	0	804,861										
50	49,5	0,5	45,305	0,5	44,805	0	805,194										
50	49,5	0,5	45,321	0,5	44,821	0	805,527										
50	49,5	0,5	45,338	0,5	44,838	0	805,86										
50	49,5	0,5	45,355	0,5	44,855	0	806,193										
50	49,5	0,5	45,371	0,5	44,871	0	806,526										
50	49,5	0,5	45,388	0,5	44,888	0	806,859										
50	49,5	0,5	45,405	0,5	44,905	0	807,192										
50	49,5	0,5	45,421	0,5	44,921	0	807,525										
50	49,5	0,5	45,438	0,5	44,938	0	807,858										
50	49,5	0,5	45,454	0,5	44,954	0	808,191										
50	49,5	0,5	45,471	0,5	44,971	0	808,524										
50	49,5	0,5	45,488	0,5	44,988	0	808,857										
50	49,5	0,5	45,504	0,5	45,004	0	809,19										
50	49,5	0,5	45,521	0,5	45,021	0	809,523										
50	49,5	0,5	45,538	0,5	45,038	0	809,856										
50	49,5	0,5	45,554	0,5	45,054	0	810,189										
50	49,5	0,5	45,571	0,5	45,071	0	810,522										
50	49,5	0,5	45,588	0,5	45,088	0	810,855										
50	49,5	0,5	45,604	0,5	45,104	0	811,188										
50	49,5	0,5	45,621	0,5	45,121	0	811,521										
50	49,5	0,5	45,638	0,5	45,138	0	811,854										
50	49,5	0,5	45,654	0,5	45,154	0	812,187										
50	49,5	0,5	45,671	0,5	45,171	0	812,52										
50	49,5	0,5	45,688	0,5	45,188	0	812,853										
50	49,5	0,5	45,704	0,5	45,204	0	813,186										
50	49,5	0,5	45,721	0,5	45,221	0	813,519										
50	49,5	0,5	45,738	0,5	45,238	0	813,852										
50	49,5	0,5	45,754	0,5	45,254	0	814,185										
50	49,5	0,5	45,771	0,5	45,271	0	814,518										
50	49,5	0,5	45,787	0,5	45,287	0	814,851										
50	49,5	0,5	45,804	0,5	45,304	0	815,184										
50	49,5	0,5	45,821	0,5	45,321	0	815,517										
50	49,5	0,5	45,837	0,5	45,337	0	815,85										
50	49,5	0,5	45,854	0,5	45,354	0	816,183										
50	49,5	0,5	45,871	0,5	45,371	0	816,516										
50	49,5	0,5	45,887	0,5	45,387	0	816,849										
50	49,5	0,5	45,904	0,5	45,404	0	817,182										
50	49,5	0,5	45,921	0,5	45,421	0	817,515										
50	49,5	0,5	45,937	0,5	45,437	0	817,848										
50	49,5	0,5	45,954	0,5	45,454	0	818,181										
50	49,5	0,5	45,971	0,5	45,471	0	818,514										
50	49,5	0,5	45,987	0,5	45,487	0	818,847										
50	49,5	0,5	46,004	0,5	45,504	0	819,18										
50	49,5	0,5	46,021	0,5	45,521	0	819,513										
50	49,5	0,5	46,037	0,5	45,537	0	819,846										
50	49,5	0,5	46,054	0,5	45,554	0	820,179										
50	49,5	0,5	46,071	0,5	45,571	0	820,512										
50	49,5	0,5	46,087	0,5	45,587	0	820,845										
50	49,5	0,5	46,104	0,5	45,604	0	821,178										
50	49,5	0,5	46,12	0,5	45,62	0	821,511										
50	49,5	0,5	46,137	0,5	45,637	0	821,844										
50	49,5	0,5	46,154	0,5	45,654	0	822,177										
50	49,5	0,5	46,17	0,5	45,67	0	822,51										
50	49,5	0,5	46,187	0,5	45,687	0	822,843										
50	49,5	0,5	46,204	0,5	45,704	0	823,176										
50	49,5	0,5	46,22	0,5	45,72	0	823,509										
50	49,5	0,5	46,237	0,5	45,737	0	823,842										
50	49,5	0,5	46,254	0,5	45,754	0	824,175										
50	49,5	0,5	46,27	0,5	45,77	0	824,508										
50	49,5	0,5	46,287	0,5	45,787	0	824,841										
50	49,5	0,5	46,304	0,5	45,804	0	825,174										
50	50	0	45,804	0	45,804	0	825,507										
50	50	0	45,804	0	45,804	0	825,84										
50	50	0	45,804	0	45,804	0	826,173										
50	50	0	45,804	0	45,804	0	826,506										
50	50	0	45,804	0	45,804	0	826,839										
50	50	0	45,804	0	45,804	0	827,172										
50	50	0	45,804	0	45,804	0	827,505										
50	50	0	45,804	0	45,804	0	827,838										
50	50	0	45,804	0	45,804	0	828,171										
50	50	0	45,804	0	45,804	0	828,504										
50	50	0	45,804	0	45,804	0	828,837										
50	50	0	45,804	0	45,804	0	829,17										
50	50	0	45,804	0	45,804	0	829,503										
50	50	0	45,804	0	45,804	0	829,836										
50	50	0	45,804	0	45,804	0	830,169										
50	50	0	45,804	0	45,804	0	830,502										
50	50	0	45,804	0	45,804	0	830,835										
50	50	0	45,804	0	45,804	0	831,168										
50	50	0	45,804	0	45,804	0	831,501										
50	50	0	45,804	0	45,804	0	831,834										
50	50	0	45,804	0	45,804	0	832,167										
50	50	0	45,804	0	45,804	0	832,5										
50	50	0	45,804	0	45,804	0	832,833										
50	50	0	45,804	0	45,804	0	833,166										
50	50	0	45,804	0	45,804	0	833,499										
50	50	0	45,804	0	45,804	0	833,832										
50	50	0	45,804	0	45,804	0	834,165										
50	50	0	45,804	0	45,804	0	834,498										
50	50	0	45,804	0	45,804	0	834,831										
50	50	0	45,804	0	45,804	0	835,164										
50	50	0	45,804	0	45,804	0	835,497										
50	50	0	45,804	0	45,804	0	835,83										
50	50	0	45,804	0	45,804	0	836,163										
50	50	0	45,804	0	45,804	0	836,496										
50	50	0	45,804	0	45,804	0	836,829										
50	50	0	45,804	0	45,804	0	837,162										
50	50	0	45,804	0	45,804	0	837,495										
50	50	0	45,804	0	45,804	0	837,828										
50	50	0	45,804	0	45,804	0	838,161										
50	50	0	45,804	0	45,804	0	838,494										
50	50	0	45,804	0	45,804	0	838,827										
50	50	0	45,804	0	45,804	0	839,16										
50	50	0	45,804	0	45,804	0	839,493										
50	50	0	45,804	0	45,804	0	839,826										
50	50	0	45,804	0	45,804	0	840,159										
50	50	0	45,804	0	45,804	0	840,492										
50	50	0	45,804	0	45,804	0	840,825										
50	50	0	45,804	0	45,804	0	841,158										
50	50	0	45,804	0	45,804	0	841,491										
50	50	0	45,804	0	45,804	0	841,824										
50	50	0	45,804	0	45,804	0	842,157										
50	50	0	45,804	0	45,804	0	842,49										
50	50	0	45,804	0	45,804	0	842,823										
50	50	0	45,804	0	45,804	0	843,156										
50	50	0	45,804	0	45,804	0	843,489										
50	50	0	45,804	0	45,804	0	843,822										
50	50	0	45,804	0	45,804	0	844,155										
50	50	0	45,804	0	45,804	0	844,488										
50	50	0	45,804	0	45,804	0	844,821										
50	50	0	45,804	0	45,804	0	845,154										
50	50	0	45,804	0	45,804	0	845,487										
50	50	0	45,804	0	45,804	0	845,82										
50	50	0	45,804	0	45,804	0	846,153										
50	50	0	45,804	0	45,804	0	846,486										
50	50	0	45,804	0	45,804	0	846,819										
50	50	0	45,804	0	45,804	0	847,152										
50	50	0	45,804	0	45,804	0	847,485										
50	50	0	45,804	0	45,804	0	847,818										
50	50	0	45,804	0	45,804	0	848,151										
50	50	0	45,804	0	45,804	0	848,484										
50	50	0	45,804	0	45,804	0	848,817										
50	50	0	45,804	0	45,804	0	849,15										
50	50	0	45,804	0	45,804	0	849,483										
50	50	0	45,804	0	45,804	0	849,816										
50	50	0	45,804	0	45,804	0	850,149										
50	50	0	45,804	0	45,804	0	850,482										
50	50	0	45,804	0	45,804	0	850,815										
50	50	0	45,804	0	45,804	0	851,148										
50	50	0	45,804	0	45,804	0	851,481										
50	50	0	45,804	0	45,804	0	851,814										
50	50	0	45,804	0	45,804	0	852,147										
50	50	0	45,804	0	45,804	0	852,48										
50	50	0	45,804	0	45,804	0	852,813										
50	50	0	45,804	0	45,804	0	853,146										
50	50	0	45,804	0	45,804	0	853,479										
50	50	0	45,804	0	45,804	0	853,812										
50	50	0	45,804	0	45,804	0	854,145										
50	50	0	45,804	0	45,804	0	854,478										
50	50	0	45,804	0	45,804	0	854,811										
50	50	0	45,804	0	45,804	0	855,144										
50	50	0	45,804	0	45,804	0	855,477										
50	50	0	45,804	0	45,804	0	855,81										
50	50	0	45,804	0	45,804	0	856,143										
50	50	0	45,804	0	45,804	0	856,476										
50	50	0	45,804	0	45,804	0	856,809										
50	50	0	45,804	0	45,804	0	857,142										
50	50	0	45,804	0	45,804	0	857,475										
50	50	0	45,804	0	45,804	0	857,808										
50	50	0	45,804	0	45,804	0	858,141										
50	50	0	45,804	0	45,804	0	858,474										
50	50	0	45,804	0	45,804	0	858,807										
50	50	0	45,804	0	45,804	0	859,14										
50	50	0	45,804	0	45,804	0	859,473										
50	50	0	45,804	0	45,804	0	859,806										
50	50	0	45,804	0	45,804	0	860,139										
50	50	0	45,804	0	45,804	0	860,472										
50	50	0	45,804	0	45,804	0	860,805										
50	50	0	45,804	0	45,804	0	861,138										
50	50	0	45,804	0	45,804	0	861,471										
50	50	0	45,804	0	45,804	0	861,804										
50	50	0	45,804	0	45,804	0	862,137										
50	50	0	45,804	0	45,804	0	862,47										
50	50	0	45,804	0	45,804	0	862,803										
50	50	0	45,804	0	45,804	0	863,136										
50	50	0	45,804	0	45,804	0	863,469										
50	50	0	45,804	0	45,804	0	863,802										
50	50	0	45,804	0	45,804	0	864,135										
50	50	0	45,804	0	45,804	0	864,468										
50	50	0	45,804	0	45,804	0	864,801										
50	50	0	45,804	0	45,804	0	865,134										
50	50	0	45,804	0	45,804	0	865,467										
50	50	0	45,804	0	45,804	0	865,8										
50	50	0	45,804	0	45,804	0	866,133										
50	50	0	45,804	0	45,804	0	866,466										
50	50	0	45,804	0	45,804	0	866,799										
50	50	0	45,804	0	45,804	0	867,132										
50	50	0	45,804	0	45,804	0	867,465										
50	50	0	45,804	0	45,804	0	867,798										
50	50	0	45,804	0	45,804	0	868,131										
50	50	0	45,804	0	45,804	0	868,464										
50	50	0	45,804	0	45,804	0	868,797										
50	50	0	45,804	0	45,804	0	869,13										
50	50	0	45,804	0	45,804	0	869,463										
50	50	0	45,804	0	45,804	0	869,796										
50	50	0	45,804	0	45,804	0	870,129										
50	50	0	45,804	0	45,804	0	870,462										
50	50	0	45,804	0	45,804	0	870,795										
50	50	0	45,804	0	45,804	0	871,128										
50	50	0	45,804	0	45,804	0	871,461										
50	50	0	45,804	0	45,804	0	871,794										
50	50	0	45,804	0	45,804	0	872,127										
50	50	0	45,804	0	45,804	0	872,46										
50	50	0	45,804	0	45,804	0	872,793										
50	50	0	45,804	0	45,804	0	873,126										
50	50	0	45,804	0	45,804	0	873,459										
50	50	0	45,804	0	45,804	0	873,792										
50	50	0	45,804	0	45,804	0	874,125										
50	50	0	45,804	0	45,804	0	874,458										
50	50	0	45,804	0	45,804	0	874,791										
50	50	0	45,804	0	45,804	0	875,124										
50	50	0	45,804	0	45,804	0	875,457										
50	50	0	45,804	0	45,804	0	875,79										
50	50	0	45,804	0	45,804	0	876,123										
50	50	0	45,804	0	45,804	0	876,456										
50	50	0	45,804	0	45,804	0	876,789										
50	50	0	45,804	0	45,804	0	877,122										
50	50	0	45,804	0	45,804	0	877,455										
50	50	0	45,804	0	45,804	0	877,788										
50	50	0	45,804	0	45,804	0	878,121										
50	50	0	45,804	0	45,804	0	878,454										
50	50	0	45,804	0	45,804	0	878,787										
50	50	0	45,804	0	45,804	0	879,12										
50	50	0	45,804	0	45,804	0	879,453										
50	50	0	45,804	0	45,804	0	879,786										
50	50	0	45,804	0	45,804	0	880,119										
50	50	0	45,804	0	45,804	0	880,452										
50	50	0	45,804	0	45,804	0	880,785										
50	50	0	45,804	0	45,804	0	881,118										
50	50	0	45,804	0	45,804	0	881,451										
50	50	0	45,804	0	45,804	0	881,784										
50	50	0	45,804	0	45,804	0	882,117										
50	50	0	45,804	0	45,804	0	882,45										
50	50	0	45,804	0	45,804	0	882,783										
50	50	0	45,804	0	45,804	0	883,116										
50	50	0	45,804	0	45,804	0	883,449										
50	50	0	45,804	0	45,804	0	883,782										
50	50	0	45,804	0	45,804	0	884,115										
50	50	0	45,804	0	45,804	0	884,448										
50	50	0	45,804	0	45,804	0	884,781										
50	50	0	45,804	0	45,804	0	885,114										
50	50	0	45,804	0	45,804	0	885,447										
50	50	0	45,804	0	45,804	0	885,78										
50	50	0	45,804	0	45,804	0	886,113										
50	50	0	45,804	0	45,804	0	886,446										
50	50	0	45,804	0	45,804	0	886,779										
50	50	0	45,804	0	45,804	0	887,112										
50	50	0	45,804	0	45,804	0	887,445										
50	50	0	45,804	0	45,804	0	887,778										
50	50	0	45,804	0	45,804	0	888,111										
50	50	0	45,804	0	45,804	0	888,444										
50	50	0	45,804	0	45,804	0	888,777										
50	50	0	45,804	0	45,804	0	889,11										
50	50	0	45,804	0	45,804	0	889,443										
50	50	0	45,804	0	45,804	0	889,776										
50	50	0	45,804	0	45,804	0	890,109										
50	50	0	45,804	0	45,804	0	890,442										
50	50	0	45,804	0	45,804	0	890,775										
50	50	0	45,804	0	45,804	0	891,108										
50	50	0	45,804	0	45,804	0	891,441										
50	50	0	45,804	0	45,804	0	891,774										
50	50	0	45,804	0	45,804	0	892,107										
50	50	0	45,804	0	45,804	0	892,44										
50	50	0	45,804	0	45,804	0	892,773										
50	50	0	45,804	0	45,804	0	893,106										
50	50	0	45,804	0	45,804	0	893,439										
50	50	0	45,804	0	45,804	0	893,772										
50	50	0	45,804	0	45,804	0	894,105										
50	50	0	45,804	0	45,804	0	894,438										
50	50	0	45,804	0	45,804	0	894,771										
50	50	0	45,804	0	45,804	0	895,104										
50	50	0	45,804	0	45,804	0	895,437										
50	50	0	45,804	0	45,804	0	895,77										
50	50	0	45,804	0	45,804	0	896,103										
50	50	0	45,804	0	45,804	0	896,436										
50	50	0	45,804	0	45,804	0	896,769										
50	50	0	45,804	0	45,804	0	897,102										
50	50	0	45,804	0	45,804	0	897,435										
50	50	0	45,804	0	45,804	0	897,768										
50	50	0	45,804	0	45,804	0	898,101										
50	50	0	45,804	0	45,804	0	898,434										
50	50	0	45,804	0	45,804	0	898,767										
50	50	0	45,804	0	45,804	0	899,1										
50	50	0	45,804	0	45,804	0	899,433										
50	50	0	45,804	0	45,804	0	899,766										
50	50	0	45,804	0	45,804	0	900,099										
50	50	0	45,804	0	45,804	0	900,432										
50	50	0	45,804	0	45,804	0	900,765										
50	50	0	45,804	0	45,804	0	901,098										
50	50	0	45,804	0	45,804	0	901,431										
50	50	0	45,804	0	45,804	0	901,764										
50	50	0	45,804	0	45,804	0	902,097										
50	50	0	45,804	0	45,804	0	902,43										
50	50	0	45,804	0	45,804	0	902,763										
50	50	0	45,804	0	45,804	0	903,096										
50	50	0	45,804	0	45,804	0	903,429										
50	50	0	45,804	0	45,804	0	903,762										
50	50	0	45,804	0	45,804	0	904,095										
50	50	0	45,804	0	45,804	0	904,428										
50	50	0	45,804	0	45,804	0	904,761										
50	50	0	45,804	0	45,804	0	905,094										
50	50	0	45,804	0	45,804	0	905,427										
50	50	0	45,804	0	45,804	0	905,76										
50	50	0	45,804	0	45,804	0	906,093										
50	50	0	45,804	0	45,804	0	906,426										
50	50	0	45,804	0	45,804	0	906,759										
50	50	0	45,804	0	45,804	0	907,092										
50	50	0	45,804	0	45,804	0	907,425										
50	50	0	45,804	0	45,804	0	907,758										
50	50	0	45,804	0	45,804	0	908,091										
50	50	0	45,804	0	45,804	0	908,424										
50	50	0	45,804	0	45,804	0	908,757										
50	50	0	45,804	0	45,804	0	909,09										
50	50	0	45,804	0	45,804	0	909,423										
50	50	0	45,804	0	45,804	0	909,756										
50	50	0	45,804	0	45,804	0	910,089										
50	50	0	45,804	0	45,804	0	910,422										
50	50	0	45,804	0	45,804	0	910,755										
50	50	0	45,804	0	45,804	0	911,088										
50	50	0	45,804	0	45,804	0	911,421										
50	50	0	45,804	0	45,804	0	911,754										
50	50	0	45,804	0	45,804	0	912,087										
50	50	0	45,804	0	45,804	0	912,42										
50	50	0	45,804	0	45,804	0	912,753										
50	50	0	45,804	0	45,804	0	913,086										
50	50	0	45,804	0	45,804	0	913,419										
50	50	0	45,804	0	45,804	0	913,752										
50	50	0	45,804	0	45,804	0	914,085										
50	50	0	45,804	0	45,804	0	914,418										
50	50	0	45,804	0	45,804	0	914,751										
50	50	0	45,804	0	45,804	0	915,084										
50	50	0	45,804	0	45,804	0	915,417										
50	50	0	45,804	0	45,804	0	915,75										
50	50	0	45,804	0	45,804	0	916,083										
50	50	0	45,804	0	45,804	0	916,416										
50	50	0	45,804	0	45,804	0	916,749										
50	50	0	45,804	0	45,804	0	917,082										
50	50	0	45,804	0	45,804	0	917,415										
50	50	0	45,804	0	45,804	0	917,748										
50	50	0	45,804	0	45,804	0	918,081										
50	50	0	45,804	0	45,804	0	918,414										
50	50	0	45,804	0	45,804	0	918,747										
50	50	0	45,804	0	45,804	0	919,08										
50	50	0	45,804	0	45,804	0	919,413										
50	50	0	45,804	0	45,804	0	919,746										
50	50	0	45,804	0	45,804	0	920,079										
50	50	0	45,804	0	45,804	0	920,412										
50	50	0	45,804	0	45,804	0	920,745										
50	50	0	45,804	0	45,804	0	921,078										
50	50	0	45,804	0	45,804	0	921,411										
50	50	0	45,804	0	45,804	0	921,744										
50	50	0	45,804	0	45,804	0	922,077										
50	50	0	45,804	0	45,804	0	922,41										
50	50	0	45,804	0	45,804	0	922,743										
50	50	0	45,804	0	45,804	0	923,076										
50	50	0	45,804	0	45,804	0	923,409										
50	50	0	45,804	0	45,804	0	923,742										
50	50	0	45,804	0	45,804	0	924,075										
50	50	0	45,804	0	45,804	0	924,408										
50	50	0	45,804	0	45,804	0	924,741										
50	50	0	45,804	0	45,804	0	925,074										
50	50	0	45,804	0	45,804	0	925,407										
50	50	0	45,804	0	45,804	0	925,74										
50	50	0	45,804	0	45,804	0	926,073										
50	50	0	45,804	0	45,804	0	926,406										
50	50	0	45,804	0	45,804	0	926,739										
50	50	0	45,804	0	45,804	0	927,072										
50	50	0	45,804	0	45,804	0	927,405										
50	50	0	45,804	0	45,804	0	927,738										
50	50	0	45,804	0	45,804	0	928,071										
50	50	0	45,804	0	45,804	0	928,404										
